datum,kraj,disciplina,mesto,zaostanek
01-12-2005,"Beaver Creek, CO",Super G,15,19.55
27-11-2005,"Lake Louise, AB",Super G,20,16.96
26-11-2005,"Lake Louise, AB",Downhill,26,23.53
10-03-2005,Lenzerheide,Downhill,18,31.87
06-03-2005,Kvitfjell,Super G,32,28.80
05-03-2005,Kvitfjell,Downhill,14,14.06
26-02-2005,Kranjska Gora,Giant Slalom,DNQ2,
20-02-2005,Garmisch-Partenkirchen,Super G,20,11.28
19-02-2005,Garmisch-Partenkirchen,Downhill,9,15.41
18-02-2005,Garmisch-Partenkirchen,Downhill,13,24.09
24-01-2005,Kitzbuehel,Super G,12,13.51
23-01-2005,Kitzbuehel,Slalom,DNF1,
15-01-2005,Wengen,Downhill,7,10.23
14-01-2005,Wengen,Combined,8,
11-01-2005,Adelboden,Giant Slalom,13,10.95
08-01-2005,Chamonix,Downhill,20,15.58
29-12-2004,Bormio,Downhill,19,26.91
21-12-2004,Flachau,Giant Slalom,DNQ2,
17-12-2004,Gardena/Groeden,Super G,DNS1,
12-12-2004,Val d'Isere,Giant Slalom,19,10.70
11-12-2004,Val d'Isere,Downhill,16,13.59
05-12-2004,"Beaver Creek, CO",Slalom,DNF1,
04-12-2004,"Beaver Creek, CO",Giant Slalom,DNQ1,
03-12-2004,"Beaver Creek, CO",Downhill,14,17.33
02-12-2004,"Beaver Creek, CO",Super G,DNF1,
28-11-2004,"Lake Louise, AB",Super G,21,20.00
27-11-2004,"Lake Louise, AB",Downhill,DNF1,
24-10-2004,Soelden,Giant Slalom,DNQ2,
11-03-2004,Sestriere,Super G,DNF1,
07-03-2004,Kvitfjell,Super G,15,9.70
06-03-2004,Kvitfjell,Downhill,35,30.81
28-02-2004,Kranjska Gora,Giant Slalom,DNQ1,
14-02-2004,St. Anton,Downhill,22,22.56
07-02-2004,Adelboden,Giant Slalom,DNQ1,
01-02-2004,Garmisch-Partenkirchen,Super G,15,11.29
31-01-2004,Garmisch-Partenkirchen,Downhill,DNF1,
30-01-2004,Garmisch-Partenkirchen,Downhill,16,19.21
25-01-2004,Kitzbuehel,Slalom,DNQ1,
