datum,kraj,disciplina,mesto
29-12-2011,Lienz,Slalom,29
28-12-2011,Lienz,Giant Slalom,3
20-12-2011,Flachau,Slalom,25
18-12-2011,Courchevel,Slalom,10
27-11-2011,Aspen,Slalom,22
26-11-2011,Aspen,Giant Slalom,DNF1
22-10-2011,Soelden,Giant Slalom,4
12-03-2011,Spindleruv Mlyn,Slalom,19
11-03-2011,Spindleruv Mlyn,Giant Slalom,DNF1
27-02-2011,Are,Super G,18
25-02-2011,Are,Super Combined,15
06-02-2011,Arber-Zwiesel,Giant Slalom,10
04-02-2011,Arber-Zwiesel,Slalom,DNQ1
11-01-2011,Flachau,Slalom,20
04-01-2011,Zagreb,Slalom,DNF1
02-01-2011,Muenchen,City Event,5
29-12-2010,Semmering,Slalom,18
28-12-2010,Semmering,Giant Slalom,1
21-12-2010,Courchevel,Slalom,DNF1
12-12-2010,St. Moritz,Giant Slalom,1
28-11-2010,Aspen,Slalom,DNQ1
27-11-2010,Aspen,Giant Slalom,1
13-11-2010,Levi,Slalom,DNQ1
23-10-2010,Soelden,Giant Slalom,8
11-03-2010,Garmisch Partenkirchen,Giant Slalom,18
24-01-2010,Cortina d'Ampezzo,Giant Slalom,DNF1
17-01-2010,Maribor,Slalom,DNF1
16-01-2010,Maribor,Giant Slalom,19
12-01-2010,Flachau,Slalom,13
03-01-2010,Zagreb,Slalom,DNQ1
29-12-2009,Lienz,Slalom,24
28-12-2009,Lienz,Giant Slalom,18
13-12-2009,Are,Slalom,DNQ1
12-12-2009,Are,Giant Slalom,1
29-11-2009,Aspen,Slalom,27
28-11-2009,Aspen,Giant Slalom,15
24-10-2009,Soelden,Giant Slalom,13
14-03-2009,Are,Giant Slalom,11
06-03-2009,Ofterschwang,Giant Slalom,23
25-01-2009,Cortina d'Ampezzo,Giant Slalom,23
11-01-2009,Maribor,Slalom,DNQ1
10-01-2009,Maribor,Giant Slalom,21
28-12-2008,Semmering,Giant Slalom,26
19-12-2008,St. Moritz,Super Combined,31
13-12-2008,La Molina,Giant Slalom,8
29-11-2008,Aspen,Giant Slalom,1
25-10-2008,Soelden,Giant Slalom,DSQ1
15-03-2008,Bormio,Giant Slalom,13
26-01-2008,Ofterschwang,Giant Slalom,15
12-01-2008,Maribor,Giant Slalom,14
05-01-2008,Spindleruv Mlyn,Giant Slalom,18
28-12-2007,Lienz,Giant Slalom,23
25-11-2007,"Panorama, BC",Slalom,DNQ2
24-11-2007,"Panorama, BC",Giant Slalom,15
27-10-2007,Soelden,Giant Slalom,5
10-03-2007,Zwiesel,Giant Slalom,DNQ1
24-02-2007,Sierra Nevada,Giant Slalom,DNQ1
04-02-2006,Ofterschwang,Giant Slalom,29
