datum,kraj,disciplina,mesto
20-12-2006,Hinterstoder,Super G,25
16-12-2006,Gardena/Groeden,Downhill,41
15-12-2006,Gardena/Groeden,Super G,27
10-12-2006,Reiteralm,Super Combined,27
01-12-2006,"Beaver Creek, CO",Downhill,32
30-11-2006,"Beaver Creek, CO",Super Combined,DNF
25-11-2006,"Lake Louise, AB",Downhill,54
29-01-2006,Garmisch-Partenkirchen,Super G,45
28-01-2006,Garmisch-Partenkirchen,Downhill,33
21-01-2006,Kitzbuehel,Downhill,44
20-01-2006,Kitzbuehel,Super G,45
13-01-2006,Wengen,Super Combined,24
07-01-2006,Adelboden,Giant Slalom,DNQ1
21-12-2005,Kranjska Gora,Giant Slalom,DNQ1
18-12-2005,Alta Badia,Giant Slalom,DNQ1
17-12-2005,Gardena/Groeden,Downhill,DNS1
16-12-2005,Gardena/Groeden,Super G,44
11-12-2005,Val d'Isere,Super Combined,19
23-10-2005,Soelden,Giant Slalom,DNQ1
21-12-2004,Flachau,Giant Slalom,DNF1
19-12-2004,Alta Badia,Giant Slalom,DNF1
12-12-2004,Val d'Isere,Giant Slalom,DNQ1
27-11-2004,"Lake Louise, AB",Downhill,54
28-02-2004,Kranjska Gora,Giant Slalom,DNQ1
