datum,kraj,disciplina,mesto
06-03-2002,Altenmarkt-Zauchensee,Downhill,18
03-03-2002,Kvitfjell,Super G,28
02-03-2002,Kvitfjell,Downhill,26
02-02-2002,St. Moritz,Downhill,5
27-01-2002,Garmisch-Partenkirchen,Super G,27
26-01-2002,Garmisch-Partenkirchen,Super G,21
19-01-2002,Kitzbuehel,Downhill,8
18-01-2002,Kitzbuehel,Super G,10
12-01-2002,Wengen,Downhill,17
29-12-2001,Bormio,Downhill,4
28-12-2001,Bormio,Downhill,DNF1
15-12-2001,Val Gardena,Downhill,17
14-12-2001,Val Gardena,Downhill,22
08-12-2001,Val d'Isere,Downhill,7
16-03-2000,Bormio,Super G,DNF1
08-01-2000,Chamonix,Downhill,30
