datum,kraj,disciplina,mesto
07-12-2001,Val d'Isere,Super G,9
26-11-2001,"Aspen, CO",Slalom,DNF1
25-11-2001,"Aspen, CO",Slalom,DNF1
28-10-2001,Soelden,Giant Slalom,14
10-03-2001,Are,Giant Slalom,9
08-03-2001,Are,Downhill,DNF1
04-03-2001,Kvitfjell,Super G,4
03-03-2001,Kvitfjell,Downhill,8
02-03-2001,Kvitfjell,Downhill,5
15-02-2001,Shigakogen,Giant Slalom,16
28-01-2001,Garmisch-Partenkirchen,Super G,17
27-01-2001,Garmisch-Partenkirchen,Downhill,30
21-01-2001,Kitzbuehel,Slalom,DNQ2
20-01-2001,Kitzbuehel,Downhill,17
19-01-2001,Kitzbuehel,Super G,DNF1
09-01-2001,Adelboden,Giant Slalom,28
06-01-2001,Les Arcs,Giant Slalom,DNF1
21-12-2000,Bormio,Giant Slalom,DNF1
17-12-2000,Val d'Isere,Giant Slalom,10
16-12-2000,Val d'Isere,Downhill,25
10-12-2000,Val d'Isere,Giant Slalom,22
09-12-2000,Val d'Isere,Downhill,30
03-12-2000,"Vail/Beaver Creek, CO",Super G,10
02-12-2000,"Vail/Beaver Creek, CO",Downhill,31
26-11-2000,"Lake Louise, AB",Super G,DNF1
25-11-2000,"Lake Louise, AB",Downhill,11
17-11-2000,"Park City, UT",Giant Slalom,13
29-10-2000,Soelden,Giant Slalom,DNF1
18-03-2000,Bormio,Giant Slalom,7
16-03-2000,Bormio,Super G,21
11-03-2000,Hinterstoder,Giant Slalom,18
08-03-2000,Kranjska Gora,Giant Slalom,11
05-03-2000,Kvitfjell,Super G,50
04-03-2000,Kvitfjell,Downhill,14
03-03-2000,Kvitfjell,Downhill,32
26-02-2000,Yongpyong,Giant Slalom,8
13-02-2000,St. Anton,Super G,DNF1
12-02-2000,St. Anton,Super G,8
05-02-2000,Todtnau,Giant Slalom,13
29-01-2000,Garmisch-Partenkirchen,Downhill,DNS1
23-01-2000,Kitzbuehel,Slalom,DNQ2
22-01-2000,Kitzbuehel,Downhill,47
21-01-2000,Kitzbuehel,Super G,7
22-12-1999,Saalbach-Hinterglemm,Giant Slalom,13
19-12-1999,Alta Badia,Giant Slalom,21
05-12-1999,"Lake Louise, AB",Super G,11
04-12-1999,"Lake Louise, AB",Downhill,21
28-11-1999,"Vail/Beaver Creek, CO",Super G,21
27-11-1999,"Vail/Beaver Creek, CO",Downhill,DNF1
24-11-1999,"Vail/Beaver Creek, CO",Giant Slalom,22
31-10-1999,Tignes,Giant Slalom,DNF1
07-03-1999,Kvitfjell,Super G,21
27-02-1999,Ofterschwang,Giant Slalom,DNQ2
12-01-1999,Adelboden,Giant Slalom,DNF2
10-01-1999,Flachau,Giant Slalom,DNF1
09-01-1999,Schladming,Super G,21
05-01-1999,Kranjska Gora,Giant Slalom,DNF2
21-12-1998,Innsbruck,Super G,20
20-12-1998,Alta Badia,Giant Slalom,DNQ2
13-12-1998,Val d'Isere,Super G,38
20-11-1998,"Park City, UT",Giant Slalom,DNF2
25-10-1998,Soelden,Giant Slalom,DNQ2
